60,9055252,11200671,9994878,11625168,9185584,10849841,4953,5292587
60,9057152,11198934,9994285,11625392,9186872,10848555,4951,5292583
60,9056861,11200182,9993603,11626710,9185509,10848959,4952,5292586
60,9057705,11199143,9995682,11626062,9187088,10849302,4952,5292595
60,9057184,11200670,9994711,11626251,9187362,10849594,4955,5292572
60,9056039,11200226,9993628,11626779,9186924,10849656,4955,5292583
60,9056899,11199935,9994399,11625602,9188126,10850067,4955,5292589
60,9057351,11199054,9994755,11626938,9186765,10849343,4958,5292587
60,9056991,11199740,9995262,11627197,9184226,10851254,4960,5292595
60,9056150,11199709,9995946,11626369,9186290,10850105,4955,5292580
60,9057934,11199398,9995969,11628025,9186337,10850358,4956,5292602
60,9057076,11199177,9993968,11625185,9186792,10850625,4953,5292589
60,9056866,11199337,9993361,11625524,9187504,10849555,4954,5292591
60,9056798,11199863,9993744,11626887,9185097,10850199,4949,5292596
60,9057259,11200027,9993812,11626816,9185564,10849667,4957,5292589
60,9057048,11199558,9994569,11626344,9186479,10848411,4954,5292591
60,9056288,11198649,9994810,11626919,9183864,10849150,4952,5292598
60,9056792,11200047,9994557,11627122,9185442,10848987,4958,5292583
60,9055590,11198635,9995913,11626097,9186317,10848639,4954,5292590
60,9055260,11200271,9993045,11625747,9185987,10850010,4957,5292589
60,9056407,11198592,9994338,11626195,9185911,10849703,4957,5292580
60,9056902,11198989,9995508,11627240,9186077,10850821,4959,5292591
60,9058611,11200169,9996480,11626099,9186099,10849928,4956,5292579
60,9056771,11200588,9994487,11628044,9185339,10849542,4957,5292585
60,9056769,11199698,9994544,11627114,9184708,10849410,4954,5292585
60,9057407,11199768,9993308,11627772,9186209,10848614,4955,5292601
60,9056262,11200005,9994960,11627448,9185629,10849911,4955,5292574
60,9056690,11200066,9994013,11626904,9185094,10849924,4956,5292579
60,9055420,11198216,9994949,11629027,9183822,10850388,4957,5292590
60,9055705,11199545,9994951,11627841,9185585,10848879,4953,5292566
60,9055364,11200083,9993031,11628102,9185920,10850474,4954,5292579
60,9056494,11199419,9993856,11625585,9186308,10849931,4955,5292591
60,9057389,11199054,9995778,11627081,9186673,10850121,4954,5292584
60,9055192,11197830,9994105,11626792,9186416,10849356,4954,5292585
60,9055971,11198574,9996699,11627581,9185807,10849978,4960,5292584
60,9056681,11198396,9995024,11626959,9186508,10849315,4957,5292579
60,9056277,11199671,9994191,11626444,9185195,10850457,4953,5292588
60,9055166,11199186,9994599,11628716,9185673,10850744,4955,5292595
60,9055895,11200512,9994997,11626718,9186495,10849819,4954,5292583
60,9057026,11198960,9993381,11628407,9185928,10849368,4952,5292585
60,9056339,11198904,9994544,11627788,9188037,10849163,4955,5292589
75,8830470,11435615,9754769,11861081,8960900,11057085,6207,5292611
75,8828757,11436668,9755287,11858728,8960975,11056287,6211,5292608
75,8830189,11435813,9754913,11860350,8961113,11058389,6207,5292596
75,8829587,11436057,9755159,11860682,8959614,11058014,6209,5292588
75,8831035,11435129,9755141,11859632,8961458,11058121,6210,5292592
75,8829846,11434833,9755620,11860744,8961485,11058047,6210,5292595
75,8828906,11435636,9755596,11859898,8959709,11057794,6210,5292593
75,8827927,11436284,9755783,11859911,8960380,11057359,6210,5292593
75,8830130,11436164,9754646,11859556,8960375,11058581,6210,5292592
75,8829805,11435055,9754454,11861098,8960801,11058171,6209,5292601
75,8831024,11434554,9754304,11861142,8960554,11058349,6209,5292592
75,8831025,11435987,9755889,11861316,8960917,11059584,6208,5292593
75,8828154,11436337,9754284,11861264,8960613,11059394,6210,5292601
75,8829973,11436890,9755210,11861600,8960705,11057981,6207,5292611
75,8830803,11436782,9755150,11860633,8961506,11058092,6210,5292591
75,8830642,11435768,9755731,11861566,8959974,11059508,6208,5292598
75,8830830,11436327,9755813,11860242,8960123,11058873,6209,5292598
75,8829719,11436492,9755588,11860573,8960306,11059089,6212,5292588
75,8830352,11436239,9753907,11860726,8960506,11057769,6213,5292589
75,8830618,11434860,9753765,11860357,8960021,11057968,6209,5292590
75,8831552,11435605,9755727,11860291,8961896,11057700,6206,5292593
75,8831794,11435123,9754570,11858590,8960897,11058213,6207,5292598
75,8830847,11433495,9754491,11860323,8960635,11058160,6210,5292592
75,8830493,11435515,9755760,11860173,8960346,11057814,6208,5292613
75,8829899,11436081,9756616,11861998,8960418,11058155,6204,5292605
75,8829949,11436205,9754469,11861397,8960392,11057635,6212,5292596
75,8829105,11437464,9755167,11861699,8960695,11056478,6207,5292583
75,8829672,11434119,9755384,11860034,8959988,11057950,6211,5292597
75,8830141,11434693,9754948,11861738,8960782,11058145,6203,5292611
75,8829531,11435706,9754355,11860542,8961043,11058238,6211,5292603
75,8830297,11435955,9756276,11858841,8961360,11058293,6207,5292590
75,8829640,11435564,9756016,11861341,8962726,11058073,6211,5292601
75,8828775,11436382,9755411,11859807,8960853,11059261,6209,5292600
75,8828890,11434815,9756725,11858139,8961052,11057702,6205,5292602
75,8829633,11433651,9757183,11860543,8961307,11057358,6204,5292610
75,8829971,11435357,9755737,11860308,8960365,11056500,6210,5292601
75,8831358,11436752,9757069,11861258,8960623,11056673,6207,5292593
75,8829647,11435441,9754848,11859889,8961283,11058482,6211,5292612
75,8828970,11436167,9756063,11858503,8959897,11059202,6212,5292619
75,8831577,11435070,9756614,11860586,8960967,11060594,6211,5292606
75,8830399,11434121,9757960,11860670,8960345,11058021,6208,5292595
75,8830331,11437548,9755761,11859001,8960028,11058842,6210,5292593
75,8828173,11435067,9757108,11861895,8960643,11059345,6207,5292593
75,8830392,11435122,9756109,11861579,8959500,11058524,6211,5292597
75,8828433,11436602,9755147,11860166,8960473,11059787,6210,5292602
75,8829171,11434897,9756927,11860759,8959188,11058322,6213,5292605
75,8828657,11435147,9755834,11861094,8960568,11058307,6210,5292587
75,8829673,11434939,9754995,11861743,8960803,11057683,6210,5292590
75,8829162,11435042,9755120,11861702,8960319,11058628,6212,5292585
75,8829902,11437045,9754677,11860346,8961109,11059447,6210,5292584
75,8830214,11435253,9754884,11860506,8961548,11059312,6216,5292591
75,8830554,11435278,9755041,11861198,8960142,11058897,6211,5292588
75,8828627,11436971,9754593,11861309,8960677,11059321,6211,5292599
75,8829493,11435744,9757003,11859907,8961412,11058760,6211,5292607
75,8829506,11435744,9756149,11860207,8961351,11059298,6209,5292594
75,8829598,11436234,9754528,11860099,8961112,11057366,6212,5292600
75,8830330,11436549,9756672,11861140,8962337,11058070,6210,5292607
75,8829678,11436658,9756950,11861894,8961750,11056840,6209,5292594
75,8829790,11435822,9756083,11860607,8960098,11056951,6208,5292588
75,8829772,11435434,9755639,11860866,8960207,11056984,6208,5292601
75,8829306,11436946,9754409,11859999,8959978,11058961,6207,5292594
75,8830141,11435535,9756900,11860714,8960426,11057723,6210,5292599
75,8829823,11434877,9756959,11861337,8961772,11056627,6208,5292600
75,8830625,11435046,9754962,11861501,8962084,11057539,6208,5292606
75,8829870,11436319,9755735,11860967,8960411,11058876,6207,5292603
75,8830685,11434960,9754529,11859635,8960881,11058089,6210,5292602
75,8830262,11435068,9755572,11859913,8960609,11057738,6208,5292582
75,8829759,11434655,9755820,11861518,8960385,11057894,6212,5292593
75,8829275,11434928,9756564,11860628,8961922,11057480,6213,5292588
